N34,N47,N70,N73,N74,N83,N178,N208,N225,N248,N249,N264,N276,N289,N314,N320,N327,N337,N342,N349,N387,N388,N406,N458,N502,N522,N539,N556,N562,N563,N611,N614,N619,N629,N639,N676,N682,N688,N701,N702,N755,N778,N780,N785,N813,N817,N835,N860,N861,N886,N896,N898,N899,N900,N906
0.192,0.198,0.054000000000000006,0.54,0.035,0.052000000000000005,0.3438,0.1918,3.7700000000000005,0.591,0.049,0.215,0.05600000000000001,0.2644,0.053000000000000005,0.229,0.048,0.27,0.44480000000000003,0.171,0.045,0.251,0.45120000000000005,0.054000000000000006,0.153,0.034,0.13740000000000002,0.028000000000000004,0.392,2.597,0.053000000000000005,5.4014,2.389,0.045,0.043,0.05500000000000001,0.045,0.201,0.048,0.257,0.195,0.11760000000000001,0.10999999999999999,0.029000000000000005,2.1172000000000004,0.049,0.152,0.0676,0.054000000000000006,0.184,0.0728,0.052000000000000005,0.205,2.779,0.05500000000000001
0.192,0.1056,0.054000000000000006,0.53,0.035,0.052000000000000005,0.313,0.229,3.0883999999999996,0.591,0.049,0.215,0.05600000000000001,0.2314,0.121,0.229,0.048,0.27,0.536,0.14700000000000002,0.045,0.251,0.35140000000000005,0.054000000000000006,0.153,0.034,0.3518,0.028000000000000004,0.3992,2.597,0.053000000000000005,5.543,1.9755999999999996,0.045,0.043,0.11139999999999999,0.045,0.201,0.048,0.257,0.11880000000000002,0.054000000000000006,0.084,0.029000000000000005,3.115,0.049,0.152,0.046,0.054000000000000006,0.202,0.053000000000000005,0.052000000000000005,0.205,2.779,0.05500000000000001
0.1608,0.044,0.054000000000000006,0.3468,0.195,0.2958,0.326,0.229,3.687,0.591,0.049,0.14980000000000002,0.05600000000000001,0.20600000000000002,0.223,0.229,0.048,0.09319999999999999,0.4612,0.051000000000000004,0.045,0.251,0.387,0.054000000000000006,0.153,0.034,0.483,0.028000000000000004,0.393,2.5838,0.053000000000000005,2.2756,0.26399999999999996,0.045,0.043,0.196,0.045,0.201,0.048,0.257,0.05519999999999999,0.054000000000000006,0.12200000000000003,0.029000000000000005,3.0749999999999997,0.049,0.152,0.046,0.054000000000000006,0.21400000000000002,0.053000000000000005,0.052000000000000005,0.205,2.779,0.05500000000000001
0.036,1.415,0.054000000000000006,0.155,0.23499999999999996,0.12160000000000001,0.326,0.229,3.465,0.591,0.049,0.052000000000000005,0.05600000000000001,0.20600000000000002,0.223,0.2758,0.1686,0.049,0.374,0.1378,0.24,0.054000000000000006,0.387,0.0964,0.0706,0.034,0.603,0.028000000000000004,0.393,2.4926000000000004,0.053000000000000005,0.499,0.46699999999999997,0.045,0.14679999999999999,0.196,0.045,0.2064,0.048,0.17140000000000002,0.26260000000000006,0.054000000000000006,0.2758,0.029000000000000005,3.077,0.049,0.045,0.046,0.2156,0.3372,0.053000000000000005,0.052000000000000005,0.6796,2.8815999999999997,0.05500000000000001
0.036,0.044,0.054000000000000006,0.155,0.23499999999999996,0.052000000000000005,0.326,0.15460000000000002,3.4799999999999995,0.4814,0.049,0.142,0.05600000000000001,0.2548,0.223,0.346,0.24900000000000003,0.049,0.3532,0.268,0.24,0.054000000000000006,0.387,0.266,0.05,0.0688,0.5062,0.028000000000000004,0.393,1.134,0.053000000000000005,0.47440000000000004,0.613,0.045,0.21600000000000003,0.23159999999999997,0.045,0.3756,0.048,0.043,0.12480000000000002,0.054000000000000006,0.283,0.029000000000000005,2.5636,0.20339999999999997,0.045,0.046,0.256,0.368,0.053000000000000005,0.1582,2.5827999999999998,2.4038,0.05500000000000001
0.036,0.23679999999999998,0.054000000000000006,0.09079999999999999,0.035,0.07520000000000002,0.207,0.043,2.2163999999999997,0.7028000000000001,0.049,0.142,0.05600000000000001,0.328,0.223,0.3358,0.24900000000000003,0.049,0.233,0.268,0.2464,0.054000000000000006,0.399,0.266,0.126,0.20800000000000002,0.4438,0.028000000000000004,0.393,0.26,0.053000000000000005,0.5858000000000001,0.4972,0.045,0.21600000000000003,0.2286,0.045,0.558,0.048,0.043,0.065,0.054000000000000006,0.2934,0.22800000000000004,0.366,0.242,0.045,0.046,0.256,0.368,0.053000000000000005,0.229,2.59,0.219,0.05500000000000001
0.274,0.30579999999999996,0.054000000000000006,0.048,0.035,0.2202,0.207,0.043,0.321,0.4316,0.05700000000000001,0.142,0.05600000000000001,0.328,0.053000000000000005,0.329,0.24900000000000003,0.049,0.265,0.4069999999999999,0.272,0.054000000000000006,0.44699999999999995,0.18120000000000003,0.24,0.20800000000000002,0.211,0.028000000000000004,0.345,0.2666,0.053000000000000005,3.6566,0.42000000000000004,0.045,0.21600000000000003,0.144,0.048,0.5122000000000001,0.048,0.1222,0.15139999999999998,0.054000000000000006,0.24,0.22800000000000004,0.342,0.366,0.045,0.046,0.256,0.368,0.053000000000000005,0.229,2.776,0.219,0.20400000000000001
0.274,1.2269999999999999,0.054000000000000006,0.048,0.035,1.3126000000000002,0.207,0.043,0.321,0.342,0.05700000000000001,0.10599999999999998,0.05600000000000001,0.328,0.053000000000000005,0.2354,0.2088,0.21000000000000002,0.337,1.6497999999999997,0.15499999999999997,0.054000000000000006,0.5522,0.054000000000000006,0.24,0.20800000000000002,0.151,0.028000000000000004,0.554,0.293,0.053000000000000005,3.7049999999999996,0.332,0.045,0.1814,0.144,0.06,0.532,0.048,0.175,0.209,0.054000000000000006,0.088,0.22800000000000004,0.326,0.173,0.045,0.046,0.17520000000000002,0.2448,0.11240000000000001,0.229,2.776,0.18480000000000002,0.304
0.3364,0.782,0.054000000000000006,0.048,0.035,1.3126000000000002,0.207,2.294,2.8482000000000003,0.342,0.05700000000000001,0.052000000000000005,0.085,0.2304,0.053000000000000005,0.18,0.048,0.21000000000000002,0.38500000000000006,3.3519999999999994,0.077,0.054000000000000006,0.5168,0.1,0.381,0.20800000000000002,0.20939999999999998,0.242,0.554,0.349,0.053000000000000005,3.745,0.332,0.045,0.043,0.0728,0.06,1.3399999999999999,0.048,0.175,0.27440000000000003,0.054000000000000006,0.05,0.22800000000000004,1.9766,0.173,0.045,0.046,0.054000000000000006,0.5751999999999999,0.152,0.22560000000000002,2.848,0.048,0.32199999999999995
0.352,0.2612,0.054000000000000006,0.048,0.035,0.313,0.207,2.3888000000000003,3.4799999999999995,0.378,0.05700000000000001,0.052000000000000005,0.085,0.20600000000000002,0.053000000000000005,0.052000000000000005,0.048,0.21000000000000002,0.487,3.3920000000000003,0.077,0.054000000000000006,0.45200000000000007,0.169,0.381,0.06880000000000001,0.22400000000000003,0.242,0.5871999999999999,0.579,0.053000000000000005,3.5450000000000004,0.29,0.045,0.043,0.05500000000000001,0.06,0.7136,0.048,0.175,0.3198,0.054000000000000006,0.05,0.1086,3.077,0.1234,0.045,0.154,0.054000000000000006,0.9554000000000002,0.152,0.21200000000000002,2.8474000000000004,0.048,0.379
0.36,0.38259999999999994,0.054000000000000006,0.064,0.035,0.2666,0.207,2.502,3.5456000000000003,0.41600000000000004,0.08480000000000001,0.1516,0.085,0.20859999999999998,0.053000000000000005,0.18,0.048,0.21000000000000002,0.4069999999999999,3.4519999999999995,0.077,0.054000000000000006,0.358,0.169,0.191,0.034,0.22400000000000003,0.1992,0.72,0.6789999999999999,0.053000000000000005,0.4984,0.12699999999999997,0.088,0.043,0.05500000000000001,0.06,0.21000000000000002,0.048,0.043,0.25260000000000005,0.054000000000000006,0.05,0.133,3.027,0.385,0.045,0.154,0.054000000000000006,0.309,0.152,0.21200000000000002,2.7234000000000003,0.048,0.379
0.42200000000000004,0.6854,0.054000000000000006,0.21600000000000003,0.035,0.10900000000000001,0.23359999999999997,2.658,3.6997999999999998,0.421,0.2056,0.362,0.085,0.219,0.053000000000000005,0.184,0.048,0.0932,0.4838,2.2451999999999996,0.077,0.054000000000000006,1.705,0.169,0.191,0.034,0.22400000000000003,0.028000000000000004,0.6354000000000001,0.6018,0.053000000000000005,0.39399999999999996,0.13199999999999998,0.13499999999999998,0.043,0.05500000000000001,0.1,0.21799999999999997,0.048,0.043,0.7605999999999999,0.054000000000000006,0.05,0.133,3.1906000000000003,0.48100000000000004,0.045,0.154,0.153,0.3064,0.053000000000000005,0.14800000000000002,2.5888,0.048,0.28700000000000003
0.4384,0.907,0.054000000000000006,0.152,0.035,0.127,0.304,2.6444,1.1549999999999998,0.1466,0.26,0.362,0.097,0.11339999999999999,0.053000000000000005,0.24000000000000005,0.048,0.27,0.705,0.389,1.2433999999999998,0.054000000000000006,0.6174000000000001,0.14,0.05,0.034,0.26,0.028000000000000004,0.649,0.44400000000000006,0.053000000000000005,0.40599999999999997,0.154,0.22999999999999998,0.043,0.05500000000000001,0.13999999999999999,0.3832,0.048,0.043,1.4688000000000003,0.054000000000000006,0.05,0.133,1.5984000000000003,0.473,0.152,0.11080000000000001,0.153,0.296,0.2246,0.052000000000000005,2.586,0.048,0.315
0.552,0.8958,0.054000000000000006,0.20460000000000003,0.035,0.1834,0.5224,0.8413999999999999,0.37659999999999993,0.169,1.4498000000000002,0.362,0.1678,0.21000000000000002,0.053000000000000005,0.3,0.048,0.27,0.729,0.39799999999999996,0.125,0.11760000000000001,0.5684,0.159,0.05,0.034,0.284,0.028000000000000004,0.6617999999999999,0.40800000000000003,0.053000000000000005,0.4,0.176,0.195,0.13740000000000002,0.05500000000000001,0.06,0.4104,0.048,0.043,1.616,0.054000000000000006,0.05,0.09140000000000001,1.2167999999999999,0.445,0.34,0.046,0.153,0.23359999999999997,0.227,0.052000000000000005,2.602,0.048,0.41000000000000003
0.552,0.819,0.054000000000000006,0.4902,0.035,0.203,0.3878,0.398,1.6036000000000001,0.169,2.2632,0.4918,0.3448,0.21000000000000002,0.053000000000000005,0.3,0.05800000000000001,0.27,0.729,0.5474,0.3862,0.2782,0.45600000000000007,0.16679999999999998,0.05,0.034,0.284,0.028000000000000004,0.553,0.48740000000000006,0.053000000000000005,0.808,1.2242000000000002,0.215,0.161,0.05500000000000001,0.1316,0.40800000000000003,0.048,0.043,1.6480000000000001,0.054000000000000006,0.05,0.029000000000000005,0.538,0.46099999999999997,0.34,0.046,0.11340000000000001,0.192,0.2222,0.052000000000000005,3.4432,0.048,0.40599999999999997
0.552,1.7838,0.054000000000000006,0.55,0.035,0.191,0.327,0.458,0.61,0.1466,2.164,0.215,0.42000000000000004,0.21000000000000002,0.053000000000000005,0.312,0.05800000000000001,0.27,0.7482,0.638,0.4548,0.357,0.31239999999999996,0.172,0.13240000000000002,0.034,0.248,0.028000000000000004,0.5780000000000001,0.516,0.053000000000000005,1.3102,0.236,0.366,0.161,0.05500000000000001,0.28259999999999996,0.5336000000000001,0.048,0.043,1.7434,0.054000000000000006,0.05,0.029000000000000005,0.4396000000000001,0.353,0.2972,0.046,0.054000000000000006,0.21199999999999997,0.215,0.052000000000000005,4.5318,0.048,1.35
0.572,1.1470000000000002,0.054000000000000006,0.4648,0.075,0.223,0.327,0.438,0.6238,0.05700000000000001,2.2392,0.1824,0.4084,0.1456,0.223,0.4,0.09400000000000001,0.09319999999999999,0.579,0.658,0.43499999999999994,0.357,0.716,0.172,0.31520000000000004,0.034,0.22400000000000003,0.028000000000000004,1.3202000000000003,0.5309999999999999,0.053000000000000005,1.7892,0.35200000000000004,0.527,0.13740000000000002,0.05500000000000001,0.28300000000000003,0.5720000000000001,0.048,0.043,1.9487999999999999,0.054000000000000006,0.05,0.029000000000000005,0.358,0.601,0.233,0.046,0.054000000000000006,0.3356,0.215,0.052000000000000005,2.439,0.048,1.0437999999999998
0.47119999999999995,1.225,0.054000000000000006,0.4069999999999999,0.23499999999999996,0.31900000000000006,0.327,0.372,1.3488,0.05700000000000001,1.5235999999999998,0.052000000000000005,0.3964,0.049,0.223,0.4798,0.25,0.049,0.472,0.5614000000000001,0.43499999999999994,0.251,2.6806,0.172,0.3588,0.034,0.22400000000000003,0.028000000000000004,2.652,0.457,0.053000000000000005,1.2706,0.48979999999999996,0.64,0.043,0.05500000000000001,0.23499999999999996,0.612,0.048,0.043,1.2736,0.054000000000000006,0.05,0.029000000000000005,0.382,0.429,0.12020000000000002,0.046,0.1348,0.379,0.215,0.052000000000000005,2.456,0.1506,0.5801999999999999
0.5509999999999999,1.6620000000000001,0.054000000000000006,0.41740000000000005,0.23499999999999996,0.32599999999999996,2.606,0.8405999999999999,4.3759999999999994,0.05700000000000001,0.359,0.06999999999999999,0.45999999999999996,0.049,0.223,0.41100000000000003,0.378,0.049,0.45,0.535,1.6014,0.2116,6.816600000000001,0.22000000000000003,0.4314,0.1036,0.184,0.028000000000000004,2.6689999999999996,0.433,0.053000000000000005,1.5314,0.642,0.86,0.043,0.2262,0.29,0.591,0.048,0.043,0.35200000000000004,0.20600000000000002,0.202,0.029000000000000005,0.45,0.465,0.045,0.046,0.256,0.4,0.215,0.12279999999999999,2.4610000000000003,0.219,0.577
0.4234,0.693,0.054000000000000006,0.286,0.155,0.30019999999999997,2.606,1.2391999999999999,4.864,0.05700000000000001,0.347,0.142,0.548,0.1466,0.223,0.46440000000000003,0.546,0.08120000000000001,0.514,0.516,0.43499999999999994,0.054000000000000006,3.5874,0.23200000000000004,0.43099999999999994,0.20800000000000002,0.184,0.028000000000000004,3.6308000000000007,0.361,0.053000000000000005,0.978,6.107200000000001,0.7742,0.18139999999999998,0.266,1.5686,0.6734,0.048,0.043,0.549,0.368,0.24,0.029000000000000005,0.4668,0.441,0.045,0.046,0.256,0.41220000000000007,3.1550000000000002,0.229,2.4269999999999996,0.219,0.601
0.3045999999999999,0.7285999999999999,0.054000000000000006,0.286,0.035,0.34740000000000004,2.606,0.586,4.952,0.05700000000000001,0.32699999999999996,0.142,0.56,0.171,0.12100000000000002,0.7170000000000001,0.49400000000000005,0.21000000000000002,0.514,0.461,0.41580000000000006,0.054000000000000006,3.2952,0.3592,0.517,0.20800000000000002,0.3228,0.028000000000000004,2.719,0.28900000000000003,0.053000000000000005,0.781,0.44420000000000004,0.7114,0.21600000000000003,0.36419999999999997,0.354,2.1224,0.048,0.043,0.38420000000000004,0.42539999999999994,0.24,0.029000000000000005,1.2187999999999999,0.5642,0.045,0.046,0.256,0.259,3.247,0.229,0.33599999999999997,0.219,1.975
0.279,0.867,0.054000000000000006,0.2988,0.035,0.5529999999999999,0.8308,0.638,4.110200000000001,0.05700000000000001,1.3630000000000002,0.142,0.56,0.171,0.053000000000000005,0.7783999999999999,0.434,0.21000000000000002,0.5012000000000001,0.42800000000000005,0.3862,0.054000000000000006,0.484,0.44400000000000006,0.8220000000000001,0.20800000000000002,0.3224,0.028000000000000004,2.7800000000000002,0.2772,0.053000000000000005,0.6314,0.399,0.592,0.21600000000000003,0.441,0.21799999999999997,3.0302,0.048,0.0858,0.40359999999999996,0.43000000000000005,0.24,0.029000000000000005,0.488,0.545,0.045,0.046,0.256,0.259,3.247,0.229,0.396,0.18480000000000002,0.4640000000000001
0.315,0.7682,0.054000000000000006,0.26839999999999997,0.035,0.501,0.40700000000000003,0.534,4.2842,0.05700000000000001,0.315,0.088,0.6072000000000001,0.1466,0.053000000000000005,0.876,0.43000000000000005,0.21000000000000002,0.5636,0.5368,0.3766,1.1214,0.41859999999999997,0.46799999999999997,1.0326,0.20800000000000002,0.29779999999999995,0.1136,0.609,0.33999999999999997,0.053000000000000005,0.5680000000000001,0.359,0.5056,0.21600000000000003,0.485,0.278,3.085,0.048,0.257,0.4396,0.5006,0.164,0.1086,0.5559999999999999,0.549,0.045,0.046,0.054000000000000006,2.669,3.147,0.394,0.46799999999999997,0.048,0.3452
0.34299999999999997,0.6396,0.054000000000000006,0.22599999999999998,0.035,0.489,0.387,0.51,6.0464,0.0794,0.327,0.052000000000000005,0.608,0.049,0.053000000000000005,0.8874000000000001,0.2912,0.1778,0.548,0.6430000000000001,0.331,0.10200000000000001,0.481,0.33440000000000003,0.6971999999999999,0.034,0.5096,0.242,0.5730000000000001,0.33899999999999997,0.053000000000000005,0.49000000000000005,0.388,0.5609999999999999,0.1468,0.44939999999999997,0.18200000000000002,2.1402,0.048,0.257,0.373,0.611,0.05,0.22800000000000004,0.6954,0.6152,0.045,0.046,0.054000000000000006,2.699,0.8812,0.24820000000000003,0.40800000000000003,0.048,0.348
0.4838,0.79,0.054000000000000006,0.2838,0.035,0.525,0.449,0.4732,4.3512,0.169,1.0310000000000001,0.052000000000000005,1.2109999999999999,0.2292,0.053000000000000005,0.588,0.282,0.049,0.514,0.619,0.283,0.11400000000000002,0.461,0.27599999999999997,1.2404,0.034,0.596,0.242,0.6936,0.437,0.053000000000000005,0.6216,0.42800000000000005,0.5618000000000001,0.043,0.41200000000000003,0.175,0.789,0.377,0.257,0.6348,0.6362000000000001,0.05,0.22800000000000004,1.053,0.8479999999999999,0.045,0.154,0.054000000000000006,2.699,3.2600000000000002,0.2986,0.44400000000000006,0.048,0.3526
1.9094000000000002,1.05,0.054000000000000006,0.333,0.035,0.42699999999999994,0.577,1.6248,3.5644000000000005,0.169,0.667,0.1848,0.9155999999999999,0.219,0.053000000000000005,0.612,0.22500000000000003,0.049,0.6596,0.703,0.283,0.34900000000000003,0.37699999999999995,0.3144,3.2060000000000004,0.034,1.721,0.1136,0.746,0.745,0.053000000000000005,0.4371999999999999,0.40800000000000003,0.566,0.09020000000000002,0.398,0.183,0.9666,0.47700000000000004,0.257,0.354,0.496,0.05,0.22800000000000004,1.3798,1.244,0.08780000000000002,0.154,0.054000000000000006,0.807,3.3840000000000003,0.2662,0.41200000000000003,0.048,0.8645999999999999
0.703,1.023,0.054000000000000006,0.4694,0.035,0.40099999999999997,0.6718,0.521,1.1378,0.169,0.307,0.21800000000000003,1.2521999999999998,1.5901999999999998,0.053000000000000005,0.532,0.233,0.049,0.706,0.7489999999999999,0.315,0.34900000000000003,0.317,0.2652,0.24,0.034,0.5555999999999999,0.028000000000000004,0.7040000000000001,0.425,0.053000000000000005,0.05600000000000001,0.393,0.634,0.161,0.358,0.045,1.013,1.2282,0.08579999999999999,0.382,0.378,0.05,0.22800000000000004,0.649,1.1960000000000002,0.152,0.154,0.054000000000000006,0.41719999999999996,3.503,0.266,0.43499999999999994,0.048,2.647
0.7070000000000001,0.967,0.054000000000000006,0.42400000000000004,0.035,0.3548,0.657,0.4318000000000001,0.7552000000000001,0.1018,0.3984,0.21800000000000003,0.6066,0.40780000000000005,0.053000000000000005,0.46799999999999997,0.254,0.049,0.8019999999999999,0.51,0.323,0.16060000000000002,0.333,0.392,0.24,0.034,0.6492000000000001,0.028000000000000004,0.604,0.5956,0.053000000000000005,0.05600000000000001,0.517,0.601,0.161,0.458,0.045,0.983,0.585,0.175,0.308,0.426,0.05,0.029000000000000005,0.649,1.2079999999999997,0.152,0.11080000000000001,0.054000000000000006,0.434,2.876,0.3036,0.43900000000000006,0.048,2.6710000000000003
1.0597999999999999,0.9549999999999998,0.054000000000000006,0.42400000000000004,0.035,0.20700000000000002,2.911,0.39940000000000003,0.8859999999999999,0.05700000000000001,0.454,0.362,0.627,0.5522,0.053000000000000005,0.5579999999999999,0.264,0.049,0.8220000000000001,0.48600000000000004,0.5354,0.20459999999999998,0.46499999999999997,0.425,0.24,0.034,0.44239999999999996,0.028000000000000004,0.5147999999999999,2.0485999999999995,0.189,0.05600000000000001,0.505,0.6358,0.161,0.518,0.045,1.028,0.597,0.175,0.28840000000000005,0.45,0.05,0.11220000000000001,0.649,1.2351999999999999,0.152,0.046,0.054000000000000006,0.506,0.5680000000000001,0.351,0.403,0.048,2.6356
0.9629999999999999,0.8876,0.054000000000000006,0.5338,0.035,0.183,2.911,0.4981999999999999,0.882,0.05700000000000001,0.4622,0.3934,0.9946000000000002,0.648,0.053000000000000005,0.6066,0.2374,0.0932,0.7332,0.39,0.7889999999999999,0.3646,0.6218,0.458,0.24,0.034,0.41200000000000003,0.028000000000000004,0.44279999999999997,0.7460000000000001,0.189,0.05600000000000001,0.9010000000000001,0.7264,0.06659999999999999,0.607,0.045,2.1328000000000005,0.585,0.175,0.4364,0.438,0.05,0.133,0.649,1.052,0.1792,0.057999999999999996,0.054000000000000006,0.5871999999999999,0.5283999999999999,0.5194000000000001,0.41100000000000003,0.048,1.7760000000000002
1.2882000000000002,0.897,0.054000000000000006,0.6988000000000001,0.035,0.13899999999999998,2.8853999999999997,0.521,0.233,0.05700000000000001,0.43579999999999997,0.359,1.3262,1.028,0.053000000000000005,0.7238,0.275,0.27,0.6195999999999999,0.39,0.679,0.41600000000000004,0.5740000000000001,0.54,0.05,0.034,0.41200000000000003,0.028000000000000004,0.6932,0.4892,0.189,0.05600000000000001,0.639,0.6354,0.043,0.595,0.045,0.7,0.585,0.1222,0.4699999999999999,0.391,0.05,0.133,0.5057999999999999,1.052,0.233,0.08199999999999999,0.182,0.603,0.755,0.606,0.613,0.048,0.334
